,Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total
14785,15318,49,Female,No,Smartphone,SMP234,2,Completed,Credit Card,9117.44,1139.68,8,2024-05-24,Same Day,Extended Warranty,19.12
14786,15318,49,Female,Yes,Laptop,LTP123,4,Completed,Credit Card,6743.2,674.32,10,2024-06-12,Standard,Impulse Item,45.8
14787,15320,68,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,1139.68,1139.68,1,2024-01-07,Expedited,"Extended Warranty, Impulse Item, Impulse Item",138.86
14788,15320,68,Male,No,Laptop,LTP123,4,Cancelled,Credit Card,3371.6,674.32,5,2024-02-02,Same Day,"Accessory, Extended Warranty",132.11
14789,15320,68,Male,No,Tablet,TBL345,4,Completed,PayPal,1572.82,786.41,2,2024-07-23,Standard,"Impulse Item, Accessory, Extended Warranty",129.11
14790,15320,68,Male,Yes,Smartphone,SMP234,1,Completed,Credit Card,2279.36,1139.68,2,2024-08-11,Expedited,,0.0
14791,15321,62,Female,No,Tablet,TBL345,2,Cancelled,Credit Card,5504.87,786.41,7,2024-02-22,Same Day,"Accessory, Impulse Item",141.43
14792,15322,54,Female,No,Tablet,TBL345,4,Completed,Credit Card,7077.69,786.41,9,2024-03-29,Expedited,"Impulse Item, Extended Warranty",37.04
14793,15322,54,Female,Yes,Smartphone,SMP234,5,Completed,PayPal,4558.72,1139.68,4,2024-04-23,Standard,Accessory,45.61
14794,15322,54,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,3419.04,1139.68,3,2024-07-22,Expedited,"Accessory, Impulse Item, Extended Warranty",70.98
14795,15323,19,Female,No,Laptop,LTP123,3,Completed,PayPal,6743.2,674.32,10,2024-03-05,Same Day,"Impulse Item, Extended Warranty, Accessory",118.45
14796,15323,19,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,1378.5,459.5,3,2024-03-27,Standard,Accessory,17.32
14797,15324,19,Female,Yes,Laptop,LTP123,4,Completed,PayPal,6743.2,674.32,10,2024-02-24,Expedited,Impulse Item,93.66
14798,15325,33,Male,No,Headphones,HDP456,1,Cancelled,PayPal,2528.26,361.18,7,2024-04-06,Expedited,"Accessory, Impulse Item",114.92
14799,15328,40,Female,No,Smartphone,SMP234,4,Cancelled,PayPal,11396.8,1139.68,10,2024-04-25,Expedited,,0.0
14800,15330,31,Male,Yes,Headphones,HDP456,5,Cancelled,Bank Transfer,1083.54,361.18,3,2024-03-25,Standard,Impulse Item,32.96
14801,15332,76,Male,No,Smartphone,SMP234,1,Completed,Credit Card,7977.76,1139.68,7,2024-03-24,Expedited,Impulse Item,28.1
14802,15332,76,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,4558.72,1139.68,4,2024-09-15,Same Day,"Impulse Item, Accessory, Accessory",140.55
14803,15333,71,Male,No,Tablet,TBL345,1,Abandoned cart,Credit Card,4718.46,786.41,6,2024-03-13,Standard,,0.0
14804,15334,48,Male,No,Headphones,HDP456,3,Completed,Credit Card,3250.62,361.18,9,2024-02-04,Standard,,0.0
14805,15334,48,Male,No,Laptop,LTP123,4,Abandoned cart,PayPal,674.32,674.32,1,2024-08-07,Standard,,0.0
14806,15336,67,Male,No,Headphones,HDP456,4,Completed,Credit Card,2167.08,361.18,6,2024-03-22,Expedited,"Accessory, Accessory",59.66
14807,15337,18,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,459.5,459.5,1,2024-05-06,Same Day,,0.0
14808,15337,18,Male,Yes,Laptop,LTP123,5,Cancelled,Bank Transfer,4720.24,674.32,7,2024-05-27,Expedited,"Accessory, Accessory, Accessory",206.15
14809,15339,28,Female,No,Headphones,HDP456,5,Completed,PayPal,2889.44,361.18,8,2024-03-08,Same Day,"Impulse Item, Accessory, Impulse Item",183.77
14810,15340,51,Male,No,Smartphone,SMP234,2,Abandoned cart,Credit Card,3419.04,1139.68,3,2024-04-17,Standard,Accessory,45.23
14811,15340,51,Male,No,Tablet,TBL345,1,Cancelled,Credit Card,5504.87,786.41,7,2024-05-21,Same Day,,0.0
14812,15344,74,Male,No,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,2024-08-13,Standard,"Extended Warranty, Accessory",119.21
14813,15344,74,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,11396.8,1139.68,10,2024-09-13,Standard,Extended Warranty,43.58
14814,15345,66,Female,No,Laptop,LTP123,1,Abandoned cart,PayPal,6068.88,674.32,9,2024-02-18,Standard,Impulse Item,41.03
14815,15345,66,Female,No,Laptop,LTP123,5,Completed,Credit Card,5394.56,674.32,8,2024-06-01,Expedited,Accessory,21.01
14816,15345,66,Female,No,Tablet,TBL345,3,Completed,Credit Card,4718.46,786.41,6,2024-09-22,Standard,,0.0
14817,15346,35,Female,No,Smartphone,SMP234,3,Completed,Credit Card,3419.04,1139.68,3,2024-08-07,Same Day,,0.0
14818,15346,35,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,361.18,361.18,1,2024-08-14,Same Day,"Extended Warranty, Accessory",119.27
14819,15347,47,Male,Yes,Laptop,LTP123,3,Abandoned cart,PayPal,6068.88,674.32,9,2024-07-22,Standard,,0.0
14820,15348,48,Male,No,Laptop,LTP123,1,Completed,PayPal,6068.88,674.32,9,2024-05-18,Standard,Impulse Item,51.42
14821,15349,43,Male,No,Smartwatch,SWT567,4,Cancelled,PayPal,919.0,459.5,2,2024-09-01,Expedited,"Impulse Item, Accessory",160.67
14822,15350,18,Male,Yes,Tablet,TBL345,5,Completed,PayPal,2359.23,786.41,3,2024-03-14,Standard,,0.0
14823,15350,18,Male,No,Tablet,TBL345,3,Completed,Credit Card,3145.64,786.41,4,2024-06-14,Same Day,"Impulse Item, Accessory, Extended Warranty",123.87
14824,15350,18,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,6068.88,674.32,9,2024-09-20,Standard,Impulse Item,78.45
14825,15351,78,Female,Yes,Tablet,TBL345,3,Cancelled,Bank Transfer,7077.69,786.41,9,2024-01-04,Expedited,"Accessory, Impulse Item",111.66
14826,15351,78,Female,No,Headphones,HDP456,5,Completed,Credit Card,1805.9,361.18,5,2024-08-03,Standard,"Impulse Item, Extended Warranty, Impulse Item",153.7
14827,15353,79,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,1572.82,786.41,2,2024-05-19,Standard,"Accessory, Accessory",72.65
14828,15355,22,Male,No,Laptop,LTP123,2,Completed,PayPal,4720.24,674.32,7,2024-05-03,Expedited,,0.0
14829,15355,22,Male,Yes,Tablet,TBL345,1,Cancelled,Bank Transfer,7077.69,786.41,9,2024-07-11,Standard,,0.0
14830,15356,73,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,2022.96,674.32,3,2024-07-24,Same Day,"Impulse Item, Impulse Item, Impulse Item",190.49
14831,15356,73,Female,Yes,Laptop,LTP123,3,Cancelled,Bank Transfer,6068.88,674.32,9,2024-07-27,Expedited,Accessory,27.86
14832,15356,73,Female,No,Headphones,HDP456,3,Completed,Credit Card,361.18,361.18,1,2024-09-17,Standard,,0.0
14833,15358,61,Male,No,Laptop,LTP123,1,Completed,PayPal,3371.6,674.32,5,2024-05-19,Expedited,Extended Warranty,68.43
14834,15359,32,Male,No,Laptop,LTP123,5,Completed,PayPal,2697.28,674.32,4,2024-01-10,Expedited,,0.0
14835,15359,32,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,1139.68,1139.68,1,2024-08-24,Expedited,Extended Warranty,72.76
14836,15361,57,Male,No,Headphones,HDP456,5,Completed,Credit Card,1083.54,361.18,3,2024-03-12,Standard,"Extended Warranty, Accessory, Extended Warranty",110.65
14837,15361,57,Male,Yes,Headphones,HDP456,4,Cancelled,Bank Transfer,722.36,361.18,2,2024-04-02,Standard,Extended Warranty,76.1
14838,15362,21,Female,No,Headphones,HDP456,2,Cancelled,Bank Transfer,1805.9,361.18,5,2024-05-14,Expedited,"Accessory, Extended Warranty",56.4
14839,15362,21,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,7977.76,1139.68,7,2024-07-02,Expedited,"Accessory, Accessory",145.63
14840,15363,65,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,3250.62,361.18,9,2024-04-18,Expedited,,0.0
14841,15363,65,Female,No,Laptop,LTP123,3,Completed,PayPal,2022.96,674.32,3,2024-07-30,Same Day,"Impulse Item, Impulse Item",107.04
14842,15365,64,Male,No,Smartwatch,SWT567,3,Cancelled,PayPal,4135.5,459.5,9,2024-08-11,Expedited,Accessory,99.29
14843,15366,31,Male,No,Smartphone,SMP234,1,Completed,Credit Card,6838.08,1139.68,6,2024-08-05,Same Day,"Impulse Item, Extended Warranty, Accessory",200.91
14844,15366,31,Male,Yes,Tablet,TBL345,3,Completed,PayPal,2359.23,786.41,3,2024-08-10,Standard,,0.0
14845,15367,76,Male,No,Tablet,TBL345,3,Completed,PayPal,3932.05,786.41,5,2024-08-27,Standard,"Accessory, Extended Warranty, Impulse Item",123.92
14846,15368,44,Female,Yes,Smartwatch,SWT567,5,Abandoned cart,PayPal,1838.0,459.5,4,2024-04-19,Standard,Accessory,21.84
14847,15368,44,Female,Yes,Smartphone,SMP234,4,Cancelled,Credit Card,3419.04,1139.68,3,2024-09-04,Standard,Accessory,71.95
14848,15370,46,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,2022.96,674.32,3,2024-01-16,Same Day,Impulse Item,68.57
14849,15370,46,Male,No,Laptop,LTP123,2,Cancelled,Credit Card,4045.92,674.32,6,2024-08-22,Same Day,"Extended Warranty, Extended Warranty, Impulse Item",171.47
14850,15371,25,Male,No,Laptop,LTP123,4,Cancelled,PayPal,5394.56,674.32,8,2024-06-25,Same Day,Extended Warranty,33.23
14851,15373,49,Male,Yes,Tablet,TBL345,4,Cancelled,Bank Transfer,3932.05,786.41,5,2024-04-10,Expedited,,0.0
14852,15373,49,Male,No,Laptop,LTP123,1,Completed,Credit Card,2022.96,674.32,3,2024-04-14,Expedited,Extended Warranty,81.47
14853,15375,28,Male,No,Tablet,TBL345,4,Cancelled,Bank Transfer,7077.69,786.41,9,2024-02-20,Expedited,"Impulse Item, Accessory, Accessory",166.31
14854,15375,28,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,2022.96,674.32,3,2024-06-14,Expedited,Impulse Item,91.87
14855,15376,52,Female,Yes,Smartwatch,SWT567,1,Completed,PayPal,4595.0,459.5,10,2024-02-09,Same Day,"Extended Warranty, Extended Warranty",146.96
14856,15377,57,Female,Yes,Tablet,TBL345,4,Completed,PayPal,4718.46,786.41,6,2024-01-26,Expedited,Accessory,20.11
14857,15379,40,Male,Yes,Tablet,TBL345,1,Completed,Credit Card,5504.87,786.41,7,2024-02-29,Standard,Extended Warranty,60.16
14858,15379,40,Male,No,Smartphone,SMP234,4,Completed,PayPal,2279.36,1139.68,2,2024-04-14,Same Day,"Accessory, Impulse Item, Impulse Item",133.42
14859,15381,37,Male,No,Laptop,LTP123,5,Cancelled,Bank Transfer,1348.64,674.32,2,2024-08-19,Same Day,Accessory,65.43
14860,15383,18,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,1378.5,459.5,3,2024-01-01,Same Day,,0.0
14861,15383,18,Male,No,Tablet,TBL345,2,Completed,PayPal,786.41,786.41,1,2024-08-26,Expedited,Extended Warranty,44.14
14862,15384,71,Male,No,Headphones,HDP456,1,Completed,Credit Card,361.18,361.18,1,2024-02-05,Standard,"Extended Warranty, Impulse Item",124.83
14863,15385,23,Female,No,Headphones,HDP456,3,Cancelled,PayPal,1083.54,361.18,3,2024-02-20,Expedited,Impulse Item,19.94
14864,15385,23,Female,No,Laptop,LTP123,5,Completed,PayPal,2022.96,674.32,3,2024-06-06,Expedited,"Extended Warranty, Accessory, Extended Warranty",183.9
14865,15385,23,Female,No,Smartphone,SMP234,5,Completed,Credit Card,7977.76,1139.68,7,2024-09-23,Same Day,"Impulse Item, Accessory",117.85
14866,15386,29,Male,No,Tablet,TBL345,1,Cancelled,PayPal,6291.28,786.41,8,2024-03-12,Standard,"Impulse Item, Impulse Item",93.6
14867,15386,29,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,919.0,459.5,2,2024-06-27,Expedited,"Accessory, Impulse Item",46.96
14868,15386,29,Male,No,Laptop,LTP123,2,Completed,Credit Card,5394.56,674.32,8,2024-09-17,Same Day,"Impulse Item, Impulse Item",169.11
14869,15388,41,Male,No,Smartwatch,SWT567,2,Abandoned cart,Credit Card,3676.0,459.5,8,2024-02-08,Standard,"Accessory, Impulse Item",156.33
14870,15388,41,Male,No,Headphones,HDP456,2,Completed,PayPal,2889.44,361.18,8,2024-03-31,Expedited,"Impulse Item, Accessory",91.98
14871,15389,78,Female,No,Laptop,LTP123,3,Completed,Bank Transfer,2022.96,674.32,3,2024-03-06,Same Day,,0.0
14872,15389,78,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,1139.68,1139.68,1,2024-06-09,Standard,Accessory,39.39
14873,15390,76,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,786.41,786.41,1,2024-03-17,Standard,"Extended Warranty, Extended Warranty, Accessory",270.87
14874,15390,76,Male,No,Tablet,TBL345,1,Completed,Credit Card,786.41,786.41,1,2024-03-26,Standard,"Extended Warranty, Accessory, Impulse Item",156.46
14875,15391,40,Male,Yes,Smartphone,SMP234,3,Completed,PayPal,9117.44,1139.68,8,2024-02-26,Same Day,"Accessory, Accessory",144.78
14876,15391,40,Male,Yes,Smartphone,SMP234,4,Completed,Bank Transfer,2279.36,1139.68,2,2024-09-13,Same Day,"Accessory, Accessory, Extended Warranty",133.17
14877,15394,40,Male,No,Smartwatch,SWT567,4,Completed,PayPal,4595.0,459.5,10,2024-02-05,Standard,Impulse Item,86.41
14878,15394,40,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,9117.44,1139.68,8,2024-09-21,Expedited,,0.0
14879,15395,79,Female,No,Headphones,HDP456,1,Completed,PayPal,722.36,361.18,2,2024-06-18,Expedited,,0.0
14880,15396,74,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,9117.44,1139.68,8,2024-06-22,Same Day,"Impulse Item, Extended Warranty",162.86
14881,15397,69,Female,No,Laptop,LTP123,4,Completed,Credit Card,3371.6,674.32,5,2024-06-01,Expedited,"Extended Warranty, Extended Warranty",100.47
14882,15398,78,Female,Yes,Tablet,TBL345,4,Completed,Bank Transfer,3932.05,786.41,5,2024-04-25,Same Day,Impulse Item,36.38
14883,15398,78,Female,Yes,Smartwatch,SWT567,2,Completed,PayPal,2757.0,459.5,6,2024-05-15,Same Day,Accessory,46.38
14884,15399,61,Male,Yes,Tablet,TBL345,5,Completed,PayPal,6291.28,786.41,8,2024-02-11,Same Day,Accessory,89.19
14885,15399,61,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,11396.8,1139.68,10,2024-03-09,Same Day,Impulse Item,67.18
14886,15399,61,Male,No,Smartphone,SMP234,3,Completed,PayPal,11396.8,1139.68,10,2024-09-10,Expedited,"Impulse Item, Impulse Item, Extended Warranty",149.02
14887,15400,38,Male,No,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,2024-04-13,Standard,"Extended Warranty, Extended Warranty, Extended Warranty",190.06
14888,15401,57,Female,No,Tablet,TBL345,1,Completed,Credit Card,4718.46,786.41,6,2024-02-20,Same Day,Accessory,59.36
14889,15401,57,Female,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,7977.76,1139.68,7,2024-03-25,Same Day,Accessory,48.54
14890,15401,57,Female,No,Smartphone,SMP234,5,Completed,Credit Card,11396.8,1139.68,10,2024-05-23,Expedited,"Extended Warranty, Extended Warranty",142.17
14891,15402,19,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,5504.87,786.41,7,2024-01-10,Expedited,Accessory,51.13
14892,15402,19,Male,Yes,Tablet,TBL345,2,Completed,PayPal,5504.87,786.41,7,2024-05-29,Same Day,"Accessory, Impulse Item, Extended Warranty",145.8
14893,15403,39,Male,No,Tablet,TBL345,2,Completed,PayPal,3145.64,786.41,4,2024-05-31,Expedited,,0.0
14894,15404,65,Female,No,Tablet,TBL345,2,Completed,PayPal,3145.64,786.41,4,2024-03-18,Same Day,Extended Warranty,67.65
14895,15405,32,Male,No,Laptop,LTP123,1,Completed,Credit Card,2022.96,674.32,3,2024-01-02,Standard,,0.0
14896,15406,35,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,3145.64,786.41,4,2024-07-04,Same Day,,0.0
14897,15408,37,Male,No,Headphones,HDP456,3,Completed,Credit Card,361.18,361.18,1,2024-01-30,Same Day,"Extended Warranty, Impulse Item, Extended Warranty",220.38
14898,15409,31,Female,Yes,Tablet,TBL345,4,Completed,Credit Card,1572.82,786.41,2,2024-02-19,Expedited,"Accessory, Extended Warranty, Extended Warranty",144.4
14899,15410,67,Male,Yes,Smartphone,SMP234,3,Completed,Credit Card,1139.68,1139.68,1,2024-09-07,Expedited,Extended Warranty,46.46
14900,15411,46,Female,No,Smartwatch,SWT567,1,Completed,Bank Transfer,1838.0,459.5,4,2024-01-09,Standard,,0.0
14901,15411,46,Female,Yes,Laptop,LTP123,2,Completed,PayPal,2022.96,674.32,3,2024-05-22,Expedited,"Extended Warranty, Impulse Item, Impulse Item",144.92
14902,15411,46,Female,Yes,Headphones,HDP456,4,Cancelled,PayPal,1444.72,361.18,4,2024-06-03,Same Day,"Accessory, Accessory",126.74
14903,15413,25,Male,Yes,Tablet,TBL345,5,Completed,PayPal,6291.28,786.41,8,2024-02-02,Same Day,,0.0
14904,15413,25,Male,No,Headphones,HDP456,3,Abandoned cart,PayPal,2167.08,361.18,6,2024-02-07,Same Day,Accessory,74.45
14905,15413,25,Male,No,Laptop,LTP123,3,Completed,Credit Card,6068.88,674.32,9,2024-06-22,Same Day,"Accessory, Accessory",159.74
14906,15413,25,Male,Yes,Tablet,TBL345,3,Completed,PayPal,6291.28,786.41,8,2024-07-22,Standard,,0.0
14907,15414,18,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,7864.1,786.41,10,2024-02-20,Standard,,0.0
14908,15414,18,Female,No,Tablet,TBL345,1,Cancelled,Credit Card,5504.87,786.41,7,2024-04-21,Standard,"Extended Warranty, Extended Warranty, Impulse Item",97.69
14909,15416,75,Male,No,Laptop,LTP123,3,Completed,PayPal,5394.56,674.32,8,2024-03-04,Expedited,"Accessory, Impulse Item, Impulse Item",165.01
14910,15416,75,Male,Yes,Tablet,TBL345,3,Completed,Credit Card,2359.23,786.41,3,2024-08-17,Expedited,,0.0
14911,15417,22,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,9117.44,1139.68,8,2024-09-03,Same Day,"Impulse Item, Accessory",119.08
14912,15418,37,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,2757.0,459.5,6,2024-08-09,Expedited,,0.0
14913,15420,26,Female,Yes,Headphones,HDP456,3,Completed,Bank Transfer,1805.9,361.18,5,2024-04-07,Expedited,"Extended Warranty, Extended Warranty",85.33
14914,15421,25,Female,No,Smartphone,SMP234,3,Completed,PayPal,10257.12,1139.68,9,2024-01-16,Same Day,Accessory,45.21
14915,15422,25,Female,No,Laptop,LTP123,2,Completed,PayPal,4045.92,674.32,6,2024-02-12,Expedited,"Accessory, Accessory, Accessory",167.19
14916,15422,25,Female,Yes,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,2024-06-29,Standard,Accessory,92.07
14917,15422,25,Female,Yes,Laptop,LTP123,3,Completed,Bank Transfer,6068.88,674.32,9,2024-07-27,Expedited,"Accessory, Accessory",151.39
14918,15424,64,Female,Yes,Headphones,HDP456,4,Completed,Credit Card,1805.9,361.18,5,2024-04-16,Same Day,Extended Warranty,11.95
14919,15424,64,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,6838.08,1139.68,6,2024-07-15,Standard,"Extended Warranty, Extended Warranty, Extended Warranty",167.65
14920,15425,75,Female,No,Tablet,TBL345,5,Completed,PayPal,3145.64,786.41,4,2024-03-08,Standard,,0.0
14921,15426,60,Male,No,Laptop,LTP123,2,Cancelled,PayPal,2022.96,674.32,3,2024-01-01,Standard,"Extended Warranty, Impulse Item",89.79
14922,15427,49,Male,No,Headphones,HDP456,5,Completed,Credit Card,2528.26,361.18,7,2024-06-14,Same Day,,0.0
14923,15427,49,Male,Yes,Headphones,HDP456,1,Completed,PayPal,361.18,361.18,1,2024-08-28,Expedited,,0.0
14924,15428,39,Male,Yes,Tablet,TBL345,1,Completed,Bank Transfer,786.41,786.41,1,2024-05-29,Expedited,"Accessory, Accessory, Impulse Item",117.34
14925,15432,76,Female,No,Tablet,TBL345,1,Cancelled,Credit Card,2359.23,786.41,3,2024-03-03,Standard,"Extended Warranty, Impulse Item",102.82
14926,15433,40,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,2697.28,674.32,4,2024-04-23,Same Day,"Impulse Item, Impulse Item",30.1
14927,15433,40,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,4135.5,459.5,9,2024-05-31,Standard,"Extended Warranty, Impulse Item, Accessory",173.82
14928,15433,40,Female,No,Smartwatch,SWT567,1,Cancelled,Credit Card,919.0,459.5,2,2024-06-10,Same Day,"Extended Warranty, Accessory",176.44
14929,15433,40,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,3419.04,1139.68,3,2024-08-14,Expedited,"Extended Warranty, Extended Warranty",92.72
14930,15436,75,Male,Yes,Smartphone,SMP234,1,Completed,Bank Transfer,5698.4,1139.68,5,2024-05-16,Standard,Extended Warranty,26.44
14931,15440,53,Male,No,Laptop,LTP123,2,Completed,PayPal,2022.96,674.32,3,2024-05-20,Standard,,0.0
14932,15442,28,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,919.0,459.5,2,2024-07-18,Standard,"Extended Warranty, Extended Warranty, Impulse Item",53.37
14933,15443,43,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,4595.0,459.5,10,2024-03-12,Expedited,,0.0
14934,15444,47,Male,No,Laptop,LTP123,2,Completed,Credit Card,1348.64,674.32,2,2024-08-30,Same Day,"Impulse Item, Impulse Item, Impulse Item",155.65
14935,15445,27,Female,No,Headphones,HDP456,5,Completed,PayPal,3611.8,361.18,10,2024-01-04,Expedited,"Accessory, Accessory, Accessory",87.93
14936,15446,41,Female,Yes,Smartwatch,SWT567,1,Cancelled,PayPal,3216.5,459.5,7,2024-06-02,Same Day,Accessory,89.12
14937,15448,77,Female,No,Smartwatch,SWT567,5,Cancelled,PayPal,3676.0,459.5,8,2024-08-21,Standard,"Extended Warranty, Accessory, Extended Warranty",119.2
14938,15449,45,Male,No,Laptop,LTP123,1,Completed,PayPal,674.32,674.32,1,2024-03-16,Standard,"Extended Warranty, Extended Warranty, Accessory",141.48
14939,15449,45,Male,No,Smartphone,SMP234,5,Completed,Credit Card,2279.36,1139.68,2,2024-05-16,Standard,Extended Warranty,96.87
14940,15453,39,Male,No,Headphones,HDP456,2,Completed,PayPal,3611.8,361.18,10,2024-02-08,Same Day,"Extended Warranty, Impulse Item, Accessory",158.67
14941,15455,44,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,3611.8,361.18,10,2024-01-10,Expedited,"Extended Warranty, Impulse Item",190.04
14942,15456,32,Female,No,Headphones,HDP456,4,Completed,Bank Transfer,2889.44,361.18,8,2024-08-04,Standard,Impulse Item,76.64
14943,15457,30,Female,No,Headphones,HDP456,1,Completed,PayPal,3611.8,361.18,10,2024-01-18,Standard,"Extended Warranty, Extended Warranty, Impulse Item",185.21
14944,15457,30,Female,Yes,Laptop,LTP123,5,Completed,Credit Card,4720.24,674.32,7,2024-02-08,Expedited,Extended Warranty,68.91
14945,15457,30,Female,No,Laptop,LTP123,5,Completed,Credit Card,2697.28,674.32,4,2024-05-02,Expedited,,0.0
14946,15457,30,Female,No,Tablet,TBL345,1,Abandoned cart,PayPal,5504.87,786.41,7,2024-05-17,Standard,Accessory,10.21
14947,15459,74,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,361.18,361.18,1,2024-09-15,Same Day,,0.0
14948,15460,35,Female,No,Smartphone,SMP234,5,Abandoned cart,PayPal,11396.8,1139.68,10,2024-08-24,Expedited,Accessory,10.43
14949,15462,75,Female,Yes,Headphones,HDP456,2,Cancelled,Bank Transfer,1083.54,361.18,3,2024-09-13,Expedited,"Impulse Item, Extended Warranty, Accessory",193.04
14950,15463,75,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,1838.0,459.5,4,2024-02-11,Standard,"Accessory, Impulse Item, Extended Warranty",177.44
14951,15463,75,Male,No,Smartwatch,SWT567,1,Completed,PayPal,919.0,459.5,2,2024-08-09,Same Day,"Impulse Item, Impulse Item",135.59
14952,15465,23,Male,No,Smartphone,SMP234,2,Completed,PayPal,1139.68,1139.68,1,2024-03-21,Same Day,"Impulse Item, Accessory, Impulse Item",177.83
14953,15466,49,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,1083.54,361.18,3,2024-07-08,Standard,Accessory,59.17
14954,15466,49,Male,Yes,Smartphone,SMP234,3,Completed,PayPal,9117.44,1139.68,8,2024-08-28,Same Day,,0.0
14955,15469,69,Female,Yes,Tablet,TBL345,5,Completed,Bank Transfer,7077.69,786.41,9,2024-06-04,Expedited,,0.0
14956,15469,69,Female,No,Smartwatch,SWT567,3,Cancelled,Bank Transfer,4595.0,459.5,10,2024-08-18,Same Day,Extended Warranty,25.25
14957,15470,26,Male,Yes,Laptop,LTP123,3,Cancelled,Bank Transfer,1348.64,674.32,2,2024-06-09,Same Day,"Accessory, Accessory, Extended Warranty",147.89
14958,15471,75,Female,Yes,Laptop,LTP123,3,Completed,Credit Card,2697.28,674.32,4,2024-02-05,Expedited,"Accessory, Impulse Item, Accessory",101.65
14959,15471,75,Female,No,Laptop,LTP123,3,Completed,PayPal,3371.6,674.32,5,2024-03-13,Standard,Impulse Item,28.67
14960,15471,75,Female,Yes,Smartphone,SMP234,4,Completed,Credit Card,9117.44,1139.68,8,2024-06-10,Standard,"Extended Warranty, Accessory",130.84
14961,15472,42,Female,Yes,Laptop,LTP123,2,Completed,PayPal,1348.64,674.32,2,2024-04-05,Expedited,"Impulse Item, Accessory, Impulse Item",118.99
14962,15476,48,Female,No,Laptop,LTP123,3,Completed,Bank Transfer,6743.2,674.32,10,2024-06-18,Expedited,"Extended Warranty, Impulse Item",93.85
14963,15476,48,Female,No,Smartphone,SMP234,3,Cancelled,Credit Card,10257.12,1139.68,9,2024-07-07,Same Day,"Extended Warranty, Extended Warranty",72.63
14964,15476,48,Female,No,Smartwatch,SWT567,4,Completed,PayPal,3676.0,459.5,8,2024-09-15,Expedited,Impulse Item,67.06
14965,15477,27,Female,No,Tablet,TBL345,3,Cancelled,PayPal,4718.46,786.41,6,2024-03-24,Expedited,"Impulse Item, Accessory",115.93
14966,15478,18,Male,No,Laptop,LTP123,1,Completed,Credit Card,1348.64,674.32,2,2024-01-10,Same Day,,0.0
14967,15478,18,Male,No,Headphones,HDP456,4,Completed,PayPal,1444.72,361.18,4,2024-04-30,Expedited,Extended Warranty,15.51
14968,15479,50,Male,Yes,Smartphone,SMP234,1,Completed,Credit Card,4558.72,1139.68,4,2024-06-06,Expedited,,0.0
14969,15479,50,Male,No,Laptop,LTP123,1,Completed,PayPal,5394.56,674.32,8,2024-07-01,Same Day,Accessory,57.49
14970,15480,31,Male,No,Headphones,HDP456,4,Completed,PayPal,3250.62,361.18,9,2024-03-13,Standard,"Impulse Item, Impulse Item, Accessory",124.83
14971,15480,31,Male,No,Smartphone,SMP234,1,Completed,PayPal,1139.68,1139.68,1,2024-09-22,Same Day,"Impulse Item, Accessory",146.56
